Tue Nov 16 20:12:31 2021    output.dat

         34696835 function calls (34665815 primitive calls) in 2745.143 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       83    0.001    0.000    0.133    0.002 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/tqdm/utils.py:341(disp_trim)
       83    0.000    0.000    0.001    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/tqdm/std.py:155(__init__)
       83    0.001    0.000    0.001    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/tqdm/std.py:165(colour)
       83    0.000    0.000    0.000    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/tqdm/std.py:169(colour)
       83    0.001    0.000    0.002    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/tqdm/std.py:188(__format__)
       82    0.000    0.000    0.000    0.000 {built-in method now}
       82    0.001    0.000    0.164    0.002 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/construction.py:100(arrays_to_mgr)
       82    0.001    0.000    0.001    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/construction.py:215(mgr_to_mgr)
       82    0.001    0.000    0.008    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/construction.py:445(<listcomp>)
       82    0.000    0.000    0.001    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/construction.py:448(<listcomp>)
       82    0.001    0.000    0.009    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/construction.py:449(<listcomp>)
       82    0.000    0.000    0.001    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/construction.py:456(<listcomp>)
       82    0.002    0.000    0.228    0.003 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/construction.py:396(dict_to_mgr)
       82    0.002    0.000    0.059    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/construction.py:560(_homogenize)
       82    0.003    0.000    0.014    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/construction.py:598(_extract_index)
       82    0.001    0.000    0.009    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1770(<listcomp>)
       82    0.003    0.000    0.088    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1760(create_block_manager_from_arrays)
       82    0.006    0.000    0.059    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1811(_form_blocks)
       82    0.000    0.000    0.015    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1895(_simple_blockify)
       82    0.000    0.000    0.000    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1920(<lambda>)
       82    0.004    0.000    0.028    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1913(_multi_blockify)
       82    0.001    0.000    0.356    0.004 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/tqdm/std.py:1324(refresh)
       81    0.001    0.000    0.001    0.000 {built-in method _operator.add}
       81    0.002    0.000    1.612    0.020 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:89(merge)
       81    0.004    0.000    0.513    0.006 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:610(__init__)
       81    0.007    0.000    1.096    0.014 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:711(get_result)
       81    0.000    0.000    0.000    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:745(_maybe_drop_cross_column)
       81    0.001    0.000    0.006    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:795(_maybe_restore_index_levels)
       81    0.021    0.000    0.476    0.006 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:830(_maybe_add_join_keys)
       81    0.001    0.000    0.130    0.002 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:937(_get_join_indexers)
       81    0.002    0.000    0.157    0.002 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:944(_get_join_info)
       81    0.005    0.000    0.483    0.006 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:1040(_get_merge_keys)
       81    0.003    0.000    0.022    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:1158(_maybe_coerce_merge_keys)
       81    0.000    0.000    0.001    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:1317(_validate_specification)
       81    0.004    0.000    0.129    0.002 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:1453(get_join_indexers)
       81    0.007    0.000    0.024    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:2224(_get_join_keys)
       81    0.002    0.000    0.188    0.002 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:2281(_items_overlap_with_suffix)
       81    0.003    0.000    0.078    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/series.py:5516(_arith_method)
       81    0.001    0.000    0.050    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/series.py:2916(_construct_result)
       81    0.005    0.000    0.133    0.002 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1144(insert)
       81    0.002    0.000    0.020    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:2018(_fast_count_smallints)
       81    0.001    0.000    0.152    0.002 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:409(fillna)
       81    0.000    0.000    0.005    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:595(<listcomp>)
       81    0.001    0.000    0.017    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/managers.py:574(copy)
       81    0.001    0.000    0.077    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:134(newfunc)
       81    0.002    0.000    0.028    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:471(_split)
       81    0.002    0.000    0.076    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:486(split_and_operate)
       81    0.000    0.000    0.077    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:519(<listcomp>)
       81    0.002    0.000    0.023    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/generic.py:5827(copy)
       81    0.003    0.000    0.230    0.003 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/generic.py:6195(fillna)
       81    0.000    0.000    0.231    0.003 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/frame.py:5165(fillna)
       81    0.001    0.000    0.012    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/generic.py:1831(<listcomp>)
       81    0.000    0.000    0.003    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/generic.py:1842(<listcomp>)
       81    0.000    0.000    0.004    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/generic.py:1844(<listcomp>)
       81    0.002    0.000    0.279    0.003 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/generic.py:1800(_drop_labels_or_levels)
       81    0.000    0.000    0.001    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/indexes/range.py:461(_view)
       81    0.007    0.000    0.007    0.000 {pandas._libs.join.full_outer_join}
       81    0.003    0.000    0.086    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:5956(insert)
       81    0.000    0.000    0.000    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:6465(_maybe_try_sort)
       81    0.003    0.000    0.006    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:950(take)
       81    0.000    0.000    0.000    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:966(_maybe_disallow_fill)
       81    0.000    0.000    0.004    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:1940(is_monotonic)
       81    0.004    0.000    0.004    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:1948(is_monotonic_increasing)
       81    0.001    0.000    0.005    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3035(_wrap_setop_result)
       81    0.002    0.000    0.080    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3046(intersection)
       81    0.001    0.000    0.055    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3098(_intersection)
       81    0.000    0.000    0.005    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3122(_wrap_intersection_result)
       81    0.003    0.000    0.050    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3126(_intersection_via_get_indexer)
       81    0.000    0.000    0.078    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/arraylike.py:90(__add__)
       81    0.000    0.000    0.001    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/computation/expressions.py:63(_evaluate_standard)
       81    0.000    0.000    0.002    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/computation/expressions.py:223(evaluate)
       81    0.000    0.000    0.000    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/ops/missing.py:140(dispatch_fill_zeros)
       81    0.000    0.000    0.002    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/ops/dispatch.py:11(should_extension_dispatch)
       81    0.002    0.000    0.082    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/ops/common.py:54(new_method)
       81    0.001    0.000    0.001    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/sorting.py:211(is_int64_overflow_possible)
       81    0.001    0.000    0.002    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/ops/__init__.py:151(align_method_SERIES)
       81    0.001    0.000    0.003    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/ops/array_ops.py:138(_na_arithmetic_op)
       81    0.001    0.000    0.006    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/ops/array_ops.py:185(arithmetic_op)
       81    0.001    0.000    0.001    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/ops/array_ops.py:441(maybe_prepare_scalar_for_op)
       81    0.000    0.000    0.000    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/ops/array_ops.py:510(_bool_arith_check)
       81    0.001    0.000    0.002    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/algorithms.py:1427(take)
       81    0.001    0.000    0.001    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/util/_validators.py:348(validate_fillna_kwargs)
       81    0.001    0.000    0.001    0.000 {built-in method pandas._libs.lib.is_bool_array}
       81    0.002    0.000    0.002    0.000 {pandas._libs.algos.take_2d_axis1_object_object}
       81    0.001    0.000    0.001    0.000 {pandas._libs.algos.take_2d_axis0_int64_float64}
       81    0.001    0.000    0.001    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
       81    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(sort)
       81    0.000    0.000    0.000    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/numpy/core/fromnumeric.py:842(_sort_dispatcher)
       81    0.001    0.000    0.002    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/numpy/core/fromnumeric.py:846(sort)
       81    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(bincount)
       81    0.000    0.000    0.000    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/numpy/core/numerictypes.py:651(<listcomp>)
       81    0.000    0.000    0.000    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/numpy/core/numerictypes.py:652(<listcomp>)
       81    0.001    0.000    0.007    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/numpy/core/numerictypes.py:599(find_common_type)
       81    0.005    0.000    0.017    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/numpy/lib/index_tricks.py:323(__getitem__)
       81    0.000    0.000    0.000    0.000 {method 'sort' of 'numpy.ndarray' objects}
       81    0.000    0.000    0.000    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/numpy/core/multiarray.py:883(bincount)
       81    0.000    0.000    0.001    0.000 /usr/lib/python3.8/copy.py:66(copy)
       81    0.006    0.000   91.504    1.130 script.py:266(filter_streamer_list_by_follower_counter)
       81    0.002    0.000    0.237    0.003 script.py:280(loadLinksIntoDataFrame)
       81    0.007    0.000    2.739    0.034 script.py:339(merge)
       80    0.000    0.000    0.001    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:852(maybe_infer_dtype_type)
       80    0.000    0.000    0.349    0.004 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/tqdm/std.py:1381(set_description)
    79/18    0.000    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
    79/18    0.000    0.000    0.001    0.000 /usr/lib/python3.8/abc.py:100(__subclasscheck__)
       77    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
       77    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       76    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:123(<listcomp>)
       76    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:121(_path_join)
       66    0.000    0.000    0.001    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/io/formats/format.py:809(<genexpr>)
       52    0.000    0.000    0.000    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:6365(<genexpr>)
       46    0.000    0.000    0.001    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/io/formats/format.py:429(justify)
