Source,Target,Weight,Type,Source Top Game,Target Top Game,Source Language,Target Language,Activation,Timestamp
aXoZer,MissaSinfonia,22.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
aXoZer,Perxitaa,43.0,Directed,Minecraft,Grand Theft Auto V,Spanish,Spanish,True,3
aXoZer,Reborn_Live,5.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,True,3
aXoZer,RobertoCein,8.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
aXoZer,aroyitt,9.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,True,3
auronplay,elded,13.0,Directed,Just Chatting,Call of Duty: Warzone,Spanish,Spanish,False,15
biyin_,8cho,14.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
biyin_,BarcaGamer,4.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
biyin_,Luzu,17.0,Directed,Minecraft,Minecraft,Spanish,Spanish,False,15
biyin_,MissaSinfonia,17.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
biyin_,RobertoCein,11.0,Directed,Minecraft,Just Chatting,Spanish,Spanish,False,15
elded,Staryuuki,12.0,Directed,Call of Duty: Warzone,Just Chatting,Spanish,Spanish,False,15
ibai,BENIJU03,5.0,Directed,Just Chatting,Clash Royale,Spanish,Spanish,False,15
ibai,RobertoCein,14.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,False,15
ibai,elded,13.0,Directed,Just Chatting,Call of Duty: Warzone,Spanish,Spanish,False,15
juansguarnizo,Staryuuki,16.0,Directed,Just Chatting,Just Chatting,Spanish,Spanish,True,2
juansguarnizo,biyin_,9.0,Directed,Just Chatting,Minecraft,Spanish,Spanish,False,15
karchez,Ampeterby7,22.0,Directed,Grand Theft Auto V,Fortnite,Spanish,Spanish,True,4
karchez,Reborn_Live,14.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
karchez,VioletaG,11.0,Directed,Grand Theft Auto V,Minecraft,Spanish,Spanish,True,4
karchez,aroyitt,5.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
xXxTheFocuSxXx,Perxitaa,6.0,Directed,Grand Theft Auto V,Grand Theft Auto V,Spanish,Spanish,False,15
xXxTheFocuSxXx,Reborn_Live,11.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
xXxTheFocuSxXx,aroyitt,9.0,Directed,Grand Theft Auto V,Just Chatting,Spanish,Spanish,False,15
Bugha,Alliege,12.0,Directed,Fortnite,Fortnite,English,Spanish,False,15
Bugha,Amouranth,10.0,Directed,Fortnite,ASMR,English,English,False,15
Bugha,AussieAntics,8.0,Directed,Fortnite,Fortnite,English,English,False,15
Bugha,Clix,15.0,Directed,Fortnite,Fortnite,English,English,False,15
Bugha,Co1azo,8.0,Directed,Fortnite,Fortnite,English,English,False,15
Bugha,FaZeSway,13.0,Directed,Fortnite,Fortnite,English,English,False,15
Bugha,Fortnite,19.0,Directed,Fortnite,Fortnite,English,English,False,15
Bugha,Jelty,15.0,Directed,Fortnite,Fortnite,English,Spanish,False,15
Bugha,Mongraal,11.0,Directed,Fortnite,Fortnite,English,English,False,15
Bugha,NickEh30,10.0,Directed,Fortnite,Fortnite,English,English,False,15
Bugha,Ninja,6.0,Directed,Fortnite,League of Legends,English,English,False,15
Bugha,Sommerset,6.0,Directed,Fortnite,Fortnite,English,English,False,15
Bugha,SypherPK,9.0,Directed,Fortnite,Fortnite,English,English,False,15
Bugha,TheGrefg,23.0,Directed,Fortnite,Fortnite,English,Spanish,False,15
Bugha,auronplay,13.0,Directed,Fortnite,Just Chatting,English,Spanish,False,15
Bugha,benjyfishy,11.0,Directed,Fortnite,Fortnite,English,English,False,15
Alliege,AriGameplays,21.0,Directed,Fortnite,Minecraft,Spanish,Spanish,False,15
Alliege,Bugha,5.0,Directed,Fortnite,Fortnite,Spanish,English,False,15
Alliege,ElMariana,15.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
Alliege,ElSpreen,12.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
Alliege,Fortnite,23.0,Directed,Fortnite,Fortnite,Spanish,English,False,15
Alliege,Jelty,49.0,Directed,Fortnite,Fortnite,Spanish,Spanish,False,15
Alliege,LakshartNia,16.0,Directed,Fortnite,Minecraft,Spanish,Spanish,False,15
Alliege,NimuVT,13.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
Alliege,RobertoCein,28.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
Alliege,Robleis,19.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
Alliege,TheGrefg,20.0,Directed,Fortnite,Fortnite,Spanish,Spanish,False,15
Alliege,Tocata,27.0,Directed,Fortnite,Fortnite,Spanish,Spanish,False,15
Alliege,Vicens,19.0,Directed,Fortnite,Fortnite,Spanish,Spanish,True,4
Alliege,auronplay,9.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
Alliege,ibai,11.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
Alliege,juansguarnizo,21.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
Alliege,k1ng,8.0,Directed,Fortnite,Fortnite,Spanish,Spanish,True,4
AussieAntics,AdinRoss,10.0,Directed,Fortnite,Just Chatting,English,English,False,15
AussieAntics,Bugha,11.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,Chanzes,4.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,Clix,12.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,EmadGG,13.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,FaZeSway,19.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,Fortnite,18.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,Fresh,5.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,Loserfruit,4.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,Mongraal,10.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,MrSavage,9.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,Myth,13.0,Directed,Fortnite,VALORANT,English,English,False,15
AussieAntics,NickEh30,22.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,Sommerset,7.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,SypherPK,9.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,actingliketommy,5.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,benjyfishy,10.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,nrg_daequan,8.0,Directed,Fortnite,other,English,English,False,15
AussieAntics,ops1x,8.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,scoped,16.0,Directed,Fortnite,Fortnite,English,English,False,15
AussieAntics,x2Twins,13.0,Directed,Fortnite,Fortnite,English,English,False,15
Clix,AdinRoss,8.0,Directed,Fortnite,Just Chatting,English,English,False,15
Clix,AussieAntics,15.0,Directed,Fortnite,Fortnite,English,English,False,15
Clix,BLOU,15.0,Directed,Fortnite,Just Chatting,English,English,True,5
Clix,Bugha,23.0,Directed,Fortnite,Fortnite,English,English,False,15
Clix,FaZeSway,14.0,Directed,Fortnite,Fortnite,English,English,False,15
Clix,Fortnite,13.0,Directed,Fortnite,Fortnite,English,English,False,15
Clix,Mongraal,16.0,Directed,Fortnite,Fortnite,English,English,True,5
Clix,NickEh30,10.0,Directed,Fortnite,Fortnite,English,English,False,15
Clix,Sommerset,14.0,Directed,Fortnite,Fortnite,English,English,False,15
Clix,StableRonaldo,10.0,Directed,Fortnite,Slots,English,English,False,5
Clix,SypherPK,10.0,Directed,Fortnite,Fortnite,English,English,False,15
Clix,Tfue,16.0,Directed,Fortnite,Minecraft,English,English,False,15
Clix,benjyfishy,6.0,Directed,Fortnite,Fortnite,English,English,True,5
Clix,nrg_daequan,12.0,Directed,Fortnite,other,English,English,False,15
Co1azo,AussieAntics,17.0,Directed,Fortnite,Fortnite,English,English,False,15
Co1azo,Bugha,21.0,Directed,Fortnite,Fortnite,English,English,False,15
Co1azo,Clix,14.0,Directed,Fortnite,Fortnite,English,English,False,15
Co1azo,FaZeSway,15.0,Directed,Fortnite,Fortnite,English,English,False,15
Co1azo,Fortnite,17.0,Directed,Fortnite,Fortnite,English,English,False,15
Co1azo,Jelty,10.0,Directed,Fortnite,Fortnite,English,Spanish,False,15
Co1azo,Mongraal,15.0,Directed,Fortnite,Fortnite,English,English,False,15
Co1azo,NickEh30,12.0,Directed,Fortnite,Fortnite,English,English,False,15
Co1azo,Reetlol,13.0,Directed,Fortnite,Fortnite,English,English,False,15
Co1azo,Reverse2k,11.0,Directed,Fortnite,Fortnite,English,English,False,15
Co1azo,Sommerset,18.0,Directed,Fortnite,Fortnite,English,English,False,15
Co1azo,SypherPK,10.0,Directed,Fortnite,Fortnite,English,English,False,15
Co1azo,TaySon,10.0,Directed,Fortnite,Fortnite,English,English,False,15
Co1azo,actingliketommy,7.0,Directed,Fortnite,Fortnite,English,English,False,15
Co1azo,benjyfishy,5.0,Directed,Fortnite,Fortnite,English,English,False,15
Co1azo,buckefps,5.0,Directed,Fortnite,Fortnite,English,English,False,15
Co1azo,scoped,9.0,Directed,Fortnite,Fortnite,English,English,False,15
Co1azo,x2Twins,6.0,Directed,Fortnite,Fortnite,English,English,False,15
FaZeSway,Bugha,10.0,Directed,Fortnite,Fortnite,English,English,False,15
FaZeSway,Clix,10.0,Directed,Fortnite,Fortnite,English,English,False,15
FaZeSway,Fortnite,5.0,Directed,Fortnite,Fortnite,English,English,False,15
FaZeSway,Jelty,4.0,Directed,Fortnite,Fortnite,English,Spanish,False,15
FaZeSway,Mongraal,11.0,Directed,Fortnite,Fortnite,English,English,False,15
FaZeSway,MrSavage,4.0,Directed,Fortnite,Fortnite,English,English,False,5
FaZeSway,NickEh30,4.0,Directed,Fortnite,Fortnite,English,English,False,15
FaZeSway,Sommerset,5.0,Directed,Fortnite,Fortnite,English,English,False,15
FaZeSway,StableRonaldo,5.0,Directed,Fortnite,Slots,English,English,False,15
FaZeSway,actingliketommy,4.0,Directed,Fortnite,Fortnite,English,English,False,5
FaZeSway,benjyfishy,7.0,Directed,Fortnite,Fortnite,English,English,False,15
Jelty,BENIJU03,7.0,Directed,Fortnite,Clash Royale,Spanish,Spanish,False,15
Jelty,ElMariana,10.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
Jelty,ElSpreen,4.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
Jelty,Rubius,8.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
Mongraal,Bugha,14.0,Directed,Fortnite,Fortnite,English,English,False,15
Mongraal,Clix,6.0,Directed,Fortnite,Fortnite,English,English,False,15
Mongraal,FaZeSway,6.0,Directed,Fortnite,Fortnite,English,English,False,15
Mongraal,Fortnite,8.0,Directed,Fortnite,Fortnite,English,English,False,15
Mongraal,Jelty,9.0,Directed,Fortnite,Fortnite,English,Spanish,False,15
Mongraal,Reetlol,5.0,Directed,Fortnite,Fortnite,English,English,True,6
Mongraal,TaySon,5.0,Directed,Fortnite,Fortnite,English,English,True,6
Mongraal,benjyfishy,9.0,Directed,Fortnite,Fortnite,English,English,False,15
Mongraal,noahreyli,6.0,Directed,Fortnite,Fortnite,English,German,False,6
NickEh30,AussieAntics,4.0,Directed,Fortnite,Fortnite,English,English,False,4
NickEh30,Bugha,9.0,Directed,Fortnite,Fortnite,English,English,False,4
NickEh30,Chica,7.0,Directed,Fortnite,Fortnite,English,English,True,4
NickEh30,Clix,5.0,Directed,Fortnite,Fortnite,English,English,True,4
NickEh30,FaZeSway,4.0,Directed,Fortnite,Fortnite,English,English,True,4
NickEh30,Fortnite,4.0,Directed,Fortnite,Fortnite,English,English,False,15
NickEh30,Fresh,5.0,Directed,Fortnite,Fortnite,English,English,True,4
NickEh30,Ninja,5.0,Directed,Fortnite,League of Legends,English,English,False,15
NickEh30,SypherPK,9.0,Directed,Fortnite,Fortnite,English,English,False,15
NickEh30,scoped,4.0,Directed,Fortnite,Fortnite,English,English,False,4
NickEh30,x2Twins,12.0,Directed,Fortnite,Fortnite,English,English,False,4
Ninja,AdinRoss,4.0,Directed,League of Legends,Just Chatting,English,English,False,4
Ninja,Amouranth,5.0,Directed,League of Legends,ASMR,English,English,False,15
Ninja,Fortnite,4.0,Directed,League of Legends,Fortnite,English,English,False,15
Ninja,Jelty,4.0,Directed,League of Legends,Fortnite,English,Spanish,False,15
Ninja,Loserfruit,4.0,Directed,League of Legends,Fortnite,English,English,True,4
Ninja,NickEh30,4.0,Directed,League of Legends,Fortnite,English,English,False,15
Ninja,pokimane,6.0,Directed,League of Legends,VALORANT,English,English,False,15
Ninja,tommyinnit,4.0,Directed,League of Legends,Minecraft,English,English,False,15
Sommerset,AdinRoss,5.0,Directed,Fortnite,Just Chatting,English,English,False,15
Sommerset,AussieAntics,6.0,Directed,Fortnite,Fortnite,English,English,False,15
Sommerset,Bugha,6.0,Directed,Fortnite,Fortnite,English,English,False,15
Sommerset,Chica,6.0,Directed,Fortnite,Fortnite,English,English,False,15
Sommerset,Clix,9.0,Directed,Fortnite,Fortnite,English,English,False,15
Sommerset,EmadGG,5.0,Directed,Fortnite,Fortnite,English,English,False,5
Sommerset,FaZeSway,8.0,Directed,Fortnite,Fortnite,English,English,False,15
Sommerset,Fortnite,6.0,Directed,Fortnite,Fortnite,English,English,False,15
Sommerset,Loserfruit,4.0,Directed,Fortnite,Fortnite,English,English,False,15
Sommerset,Ranger,4.0,Directed,Fortnite,Fortnite,English,English,True,5
Sommerset,StableRonaldo,4.0,Directed,Fortnite,Slots,English,English,False,15
Sommerset,SypherPK,4.0,Directed,Fortnite,Fortnite,English,English,False,15
Sommerset,actingliketommy,5.0,Directed,Fortnite,Fortnite,English,English,False,15
Sommerset,benjyfishy,5.0,Directed,Fortnite,Fortnite,English,English,False,15
Sommerset,mamabenjyfishy1,4.0,Directed,Fortnite,Fortnite,English,English,False,5
Sommerset,ops1x,4.0,Directed,Fortnite,Fortnite,English,English,True,5
Sommerset,pokimane,7.0,Directed,Fortnite,VALORANT,English,English,False,15
SypherPK,Bugha,4.0,Directed,Fortnite,Fortnite,English,English,False,15
SypherPK,EmadGG,6.0,Directed,Fortnite,Fortnite,English,English,False,15
SypherPK,Fortnite,8.0,Directed,Fortnite,Fortnite,English,English,False,15
SypherPK,NICKMERCS,5.0,Directed,Fortnite,Call of Duty: Warzone,English,English,False,15
SypherPK,NRG_Hamlinz,4.0,Directed,Fortnite,Just Chatting,English,English,False,15
SypherPK,NickEh30,5.0,Directed,Fortnite,Fortnite,English,English,False,15
SypherPK,Ninja,7.0,Directed,Fortnite,League of Legends,English,English,False,15
SypherPK,TheGrefg,7.0,Directed,Fortnite,Fortnite,English,Spanish,False,15
SypherPK,nrg_daequan,4.0,Directed,Fortnite,other,English,English,False,15
benjyfishy,Bugha,13.0,Directed,Fortnite,Fortnite,English,English,False,15
benjyfishy,Clix,15.0,Directed,Fortnite,Fortnite,English,English,False,15
benjyfishy,FaZeSway,7.0,Directed,Fortnite,Fortnite,English,English,False,15
benjyfishy,Jelty,7.0,Directed,Fortnite,Fortnite,English,Spanish,False,15
benjyfishy,Mongraal,20.0,Directed,Fortnite,Fortnite,English,English,False,15
benjyfishy,MrSavage,9.0,Directed,Fortnite,Fortnite,English,English,False,15
benjyfishy,NickEh30,4.0,Directed,Fortnite,Fortnite,English,English,False,15
benjyfishy,Sommerset,7.0,Directed,Fortnite,Fortnite,English,English,False,15
benjyfishy,StableRonaldo,5.0,Directed,Fortnite,Slots,English,English,False,15
benjyfishy,SypherPK,4.0,Directed,Fortnite,Fortnite,English,English,False,15
benjyfishy,TaySon,6.0,Directed,Fortnite,Fortnite,English,English,False,15
benjyfishy,ibai,4.0,Directed,Fortnite,Just Chatting,English,Spanish,False,15
SolaryFortnite,Bugha,5.0,Directed,Fortnite,Fortnite,French,English,False,15
SolaryFortnite,EmadGG,4.0,Directed,Fortnite,Fortnite,French,English,False,15
SolaryFortnite,Fortnite,18.0,Directed,Fortnite,Fortnite,French,English,False,15
SolaryFortnite,Jelty,7.0,Directed,Fortnite,Fortnite,French,Spanish,False,15
SolaryFortnite,Sommerset,8.0,Directed,Fortnite,Fortnite,French,English,False,15
SolaryFortnite,Tocata,5.0,Directed,Fortnite,Fortnite,French,Spanish,False,15
EmadGG,AussieAntics,6.0,Directed,Fortnite,Fortnite,English,English,False,15
EmadGG,Bugha,6.0,Directed,Fortnite,Fortnite,English,English,False,15
EmadGG,Fortnite,19.0,Directed,Fortnite,Fortnite,English,English,False,15
EmadGG,Mongraal,4.0,Directed,Fortnite,Fortnite,English,English,False,15
EmadGG,NickEh30,5.0,Directed,Fortnite,Fortnite,English,English,False,15
EmadGG,Ninja,4.0,Directed,Fortnite,League of Legends,English,English,False,15
EmadGG,SypherPK,20.0,Directed,Fortnite,Fortnite,English,English,False,15
EmadGG,TheGrefg,18.0,Directed,Fortnite,Fortnite,English,Spanish,False,15
EmadGG,x2Twins,4.0,Directed,Fortnite,Fortnite,English,English,False,15
Tocata,Alliege,11.0,Directed,Fortnite,Fortnite,Spanish,Spanish,False,15
Tocata,AriGameplays,6.0,Directed,Fortnite,Minecraft,Spanish,Spanish,False,15
Tocata,BENIJU03,7.0,Directed,Fortnite,Clash Royale,Spanish,Spanish,False,15
Tocata,FaZeSway,5.0,Directed,Fortnite,Fortnite,Spanish,English,False,15
Tocata,Fortnite,8.0,Directed,Fortnite,Fortnite,Spanish,English,False,15
Tocata,Jelty,10.0,Directed,Fortnite,Fortnite,Spanish,Spanish,False,15
Tocata,LakshartNia,4.0,Directed,Fortnite,Minecraft,Spanish,Spanish,False,15
Tocata,Sommerset,4.0,Directed,Fortnite,Fortnite,Spanish,English,True,4
Tocata,Staryuuki,5.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
Tocata,TheGrefg,5.0,Directed,Fortnite,Fortnite,Spanish,Spanish,False,15
Tocata,auronplay,4.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
Tocata,ibai,5.0,Directed,Fortnite,Just Chatting,Spanish,Spanish,False,15
Tocata,sujagg,7.0,Directed,Fortnite,Fortnite,Spanish,Spanish,False,4
x2Twins,Bugha,5.0,Directed,Fortnite,Fortnite,English,English,False,15
x2Twins,Clix,9.0,Directed,Fortnite,Fortnite,English,English,False,15
x2Twins,FaZeSway,4.0,Directed,Fortnite,Fortnite,English,English,False,15
x2Twins,Fortnite,4.0,Directed,Fortnite,Fortnite,English,English,False,15
x2Twins,Fresh,4.0,Directed,Fortnite,Fortnite,English,English,False,15
x2Twins,Mongraal,5.0,Directed,Fortnite,Fortnite,English,English,False,15
x2Twins,Sommerset,7.0,Directed,Fortnite,Fortnite,English,English,False,15
x2Twins,SypherPK,4.0,Directed,Fortnite,Fortnite,English,English,False,15
Fresh,Bugha,6.0,Directed,Fortnite,Fortnite,English,English,False,15
Fresh,Clix,5.0,Directed,Fortnite,Fortnite,English,English,False,15
Fresh,Loserfruit,4.0,Directed,Fortnite,Fortnite,English,English,False,15
Fresh,NickEh30,8.0,Directed,Fortnite,Fortnite,English,English,False,15
Fresh,Ninja,4.0,Directed,Fortnite,League of Legends,English,English,False,15
Fresh,SypherPK,7.0,Directed,Fortnite,Fortnite,English,English,False,15
Fresh,tommyinnit,5.0,Directed,Fortnite,Minecraft,English,English,False,15
Fresh,x2Twins,5.0,Directed,Fortnite,Fortnite,English,English,False,15
TheKAIRI78,Anas_Off,4.0,Directed,Fortnite,Grand Theft Auto V,French,French,False,15
TheKAIRI78,Doigby,7.0,Directed,Fortnite,Minecraft,French,French,False,15
TheKAIRI78,Domingo,4.0,Directed,Fortnite,Just Chatting,French,French,False,15
TheKAIRI78,Gotaga,14.0,Directed,Fortnite,Call of Duty: Warzone,French,French,False,15
TheKAIRI78,Inoxtag,12.0,Directed,Fortnite,Just Chatting,French,French,False,15
TheKAIRI78,JLAmaru,5.0,Directed,Fortnite,Just Chatting,French,French,False,15
